BRONX - 2015-14,352,0.002840909090909091
BRONX - 2015-15,346,0.002890173410404624
BRONX - 2015-16,412,0.0024271844660194173
BRONX - 2015-17,372,0.0
BRONX - 2015-18,409,0.0
BRONX - 2015-19,429,0.0
BRONX - 2015-20,416,0.004807692307692308
BRONX - 2015-21,419,0.002386634844868735
BRONX - 2015-22,403,0.0024813895781637717
BRONX - 2015-23,448,0.004464285714285714
BRONX - 2015-24,364,0.0
BRONX - 2015-25,412,0.0024271844660194173
BRONX - 2015-26,495,0.0
BRONX - 2015-27,377,0.002652519893899204
BRONX - 2015-28,431,0.0
BRONX - 2015-29,422,0.0
BRONX - 2015-30,398,0.0
BRONX - 2015-31,428,0.0
BRONX - 2015-32,448,0.002232142857142857
BRONX - 2015-33,452,0.0
BRONX - 2015-34,412,0.0
BRONX - 2015-35,382,0.0
BRONX - 2015-36,422,0.0
BRONX - 2015-37,450,0.0044444444444444444
BRONX - 2015-38,403,0.004962779156327543
BRONX - 2015-39,399,0.0
BRONX - 2015-40,387,0.002583979328165375
BRONX - 2015-41,447,0.0
BRONX - 2015-42,415,0.004819277108433735
BRONX - 2015-43,431,0.002320185614849188
BRONX - 2015-44,380,0.0
BRONX - 2015-45,399,0.002506265664160401
BRONX - 2015-46,432,0.0
BRONX - 2015-47,443,0.0
BRONX - 2015-48,397,0.0
BRONX - 2015-49,464,0.0021551724137931034
BRONX - 2015-50,420,0.0
BRONX - 2015-51,449,0.0
BRONX - 2015-52,395,0.0
BRONX - 2016-01,359,0.0
BRONX - 2016-02,437,0.004576659038901602
BRONX - 2016-03,411,0.0
BRONX - 2016-04,397,0.0025188916876574307
BRONX - 2016-05,486,0.0
BRONX - 2016-06,433,0.0
BRONX - 2016-07,379,0.0
BRONX - 2016-08,354,0.0
BRONX - 2016-09,400,0.0
BRONX - 2016-10,460,0.002173913043478261
BRONX - 2016-11,443,0.002257336343115124
BRONX - 2016-12,367,0.0
BRONX - 2016-13,404,0.0024752475247524753
BRONX - 2016-14,440,0.0
BRONX - 2016-15,453,0.0
BRONX - 2016-16,458,0.0
BRONX - 2016-17,520,0.0
BRONX - 2016-18,377,0.0
BRONX - 2016-19,429,0.0
BRONX - 2016-20,508,0.0
BRONX - 2016-21,428,0.004672897196261682
BRONX - 2016-22,470,0.0
BRONX - 2016-23,417,0.0
BRONX - 2016-24,372,0.0
BRONX - 2016-25,410,0.0
BRONX - 2016-26,419,0.002386634844868735
BRONX - 2016-27,426,0.0
BRONX - 2016-28,389,0.0
BRONX - 2016-29,459,0.0
BRONX - 2016-30,461,0.0
BRONX - 2016-31,443,0.0
BRONX - 2016-32,421,0.0023752969121140144
BRONX - 2016-33,396,0.0
BRONX - 2016-34,418,0.0
BRONX - 2016-35,370,0.0
BRONX - 2016-36,424,0.0023584905660377358
BRONX - 2016-37,388,0.0
BRONX - 2016-38,436,0.0
BRONX - 2016-39,413,0.0
BRONX - 2016-40,401,0.0
BRONX - 2016-41,383,0.0
BRONX - 2016-42,357,0.0056022408963585435
BRONX - 2016-43,403,0.0024813895781637717
BRONX - 2016-44,426,0.0
BRONX - 2016-45,391,0.0
BRONX - 2016-46,357,0.0028011204481792717
BRONX - 2016-47,384,0.0026041666666666665
BRONX - 2016-48,378,0.0026455026455026454
BRONX - 2016-49,398,0.0
BRONX - 2016-50,398,0.0
BRONX - 2016-51,396,0.0
BRONX - 2016-52,434,0.0
BRONX - 2016-53,319,0.003134796238244514
BRONX - 2017-01,111,0.0
BROOKLYN - 2012-27,931,0.0021482277121374865
BROOKLYN - 2012-28,910,0.001098901098901099
BROOKLYN - 2012-29,832,0.001201923076923077
BROOKLYN - 2012-30,899,0.0011123470522803114
BROOKLYN - 2012-31,795,0.0012578616352201257
BROOKLYN - 2012-32,923,0.0032502708559046588
BROOKLYN - 2012-33,886,0.0
BROOKLYN - 2012-34,815,0.001226993865030675
BROOKLYN - 2012-35,945,0.0010582010582010583
BROOKLYN - 2012-36,963,0.0010384215991692627
BROOKLYN - 2012-37,931,0.0010741138560687433
BROOKLYN - 2012-38,798,0.002506265664160401
BROOKLYN - 2012-39,869,0.0023014959723820483
BROOKLYN - 2012-40,814,0.0012285012285012285
BROOKLYN - 2012-41,888,0.0
